#	gene	chrom	exon_type	strand	exon_len	exon_start	exon_end	intergenic_5p_start	intergenic_5p_end	intergenic_3p_start	intergenic_3p_end	intergenic_5p_len	intergenic_3p_len	5p_end	5p_elements	3p_end	3p_elements	rec_region_start	rec_region_end	avg_rec_rate	numbp50	numbp75	length_5p	length_3p	divergence
436	ZNF235	chr19	protein_coding	-	2849	44286348	44289196	44289197	44297095	44275318	44286347	7899	11030	NA	none	NA	none	44284552	44290494	4.111618129	504	5748	7899	11030	0.000351124
437	ZNF112	chr19	protein_coding	-	3384	44326553	44329936	44329937	44336622	44305026	44326552	6686	21527	NA	none	NA	none	44322824	44338836	4.907794427	422	5243	6686	21527	0.001477541
438	CCDC8	chr19	protein_coding	-	3334	46410329	46413662	46413663	46466490	46390976	46410328	52828	19353	NA	none	NA	none	46405909	46421830	2.893767139	1073	8663	52828	19353	0.00120012
439	ARHGAP35	chr19	protein_coding	+	3681	46918676	46922356	46850996	46918675	46922357	46937263	67680	14907	NA	none	NA	none	46913645	46923700	2.478741491	1468	10316	67680	14907	0.000543331
440	FPR3	chr19	protein_coding	+	2452	51823739	51826190	51795332	51823738	51826191	51855802	28407	29612	NA	none	NA	none	51822772	51827765	1.161321902	3511	17181	28407	29612	0.000408163
441	ZNF841	chr19	protein_coding	-	3145	52064466	52067610	52067611	52076043	52049125	52064465	8433	15341	NA	none	NA	none	52060407	52068505	4.132719518	547	6007	8433	15341	0.000953895
442	ZNF888	chr19	protein_coding	-	2287	52905893	52908179	52908180	52915195	52891347	52905892	7016	14546	NA	none	NA	none	52900921	52910047	4.322270517	372	4881	7016	14546	0
443	ZNF667	chr19	protein_coding	-	3418	56439324	56442741	56442742	56449556	56425032	56439323	6815	14292	NA	none	NA	none	56437745	56442932	4.097490193	599	6316	6815	14292	0.001462844
444	ZNF71	chr19	protein_coding	+	2915	56621268	56624182	56601592	56621267	56624183	56643158	19676	18976	NA	none	NA	none	56619167	56644370	4.385815128	454	5438	19676	18976	0.000686106
445	ZCCHC3	chr20	protein_coding	+	2759	297563	300321	290779	297562	300322	319686	6784	19365	NA	none	NA	none	295559	307373	2.49247036	1209	9240	6784	19365	0
446	STK35	chr20	protein_coding	+	4772	2143784	2148555	2117416	2143783	2148556	2206927	26368	58372	NA	none	NA	none	2138435	2161299	1.627642042	3046	15779	26368	58372	0.000628667
447	BMP2	chr20	protein_coding	+	2036	6778245	6780280	6770473	6778244	6780281	7146466	7772	366186	NA	none	NA	none	6774508	6781460	2.661966903	891	7800	7772	366186	0
448	PLCB1	chr20	protein_coding	+	3279	8881622	8884900	8831394	8881621	8884901	9069053	50228	184153	NA	none	NA	none	8868209	8898843	6.72196076	213	3663	50228	184153	0.000609942
449	RALGAPA2	chr20	protein_coding	-	3626	20389628	20393253	20393254	20412026	20370950	20389627	18773	18678	NA	none	NA	none	20212307	20452113	1.991251567	2006	12321	18773	18678	0.002482074
450	THBD	chr20	protein_coding	-	4032	23045633	23049664	23049665	23079355	23036678	23045632	29691	8955	NA	none	NA	none	23044033	23052026	2.432151057	1603	10848	29691	8955	0
451	TGIF2	chr20	protein_coding	+	3043	36590910	36593952	36578967	36590909	36593953	36605733	11943	11781	NA	none	NA	none	36587121	36599471	1.74825338	2200	12987	11943	11781	0.000985869
452	RPRD1B	chr20	protein_coding	+	2639	38089726	38092364	38066257	38089725	38092365	38127386	23469	35022	NA	none	NA	none	38088880	38094351	1.265732133	3220	16293	23469	35022	0.000378931
453	MAFB	chr20	protein_coding	-	3393	40685848	40689240	40689241	40980760	40008530	40685847	291520	677318	NA	none	NA	none	40684500	40690808	0.756221186	6438	25537	291520	677318	0.000589449
454	ZHX3	chr20	protein_coding	-	3010	41202057	41205066	41205067	41268989	41185202	41202056	63923	16855	NA	none	NA	none	41199058	41212451	2.291449045	1459	10270	63923	16855	0.001993355
455	PARD6B	chr20	protein_coding	+	4083	50749659	50753741	50738080	50749658	50753742	50794893	11579	41152	NA	none	NA	none	50746472	50773771	2.373358525	1675	11123	11579	41152	0.000244918
456	NFATC2	chr20	protein_coding	-	4495	51386957	51391451	51391452	51398642	51131744	51386956	7191	255213	NA	none	NA	none	51383850	51392065	4.476644819	661	6683	7191	255213	0.000222469
457	OLIG1	chr21	protein_coding	+	2279	33070144	33072422	33065080	33070143	33072423	33111703	5064	39281	NA	none	NA	none	33064064	33077128	2.768454111	891	7802	5064	39281	0.001316367
458	MN1	chr22	protein_coding	-	2820	27748277	27751096	27751097	27796762	27317841	27748276	45666	430436	NA	none	NA	none	27745429	27752431	1.799319731	2032	12399	45666	430436	0.00141844
459	MN1	chr22	protein_coding	-	4736	27796763	27801498	27801499	27851668	27751097	27796762	50170	45666	NA	none	NA	none	27792215	27811333	1.446557756	3506	17189	50170	45666	0
460	TCF20	chr22	protein_coding	-	5691	42209651	42215341	42215342	42269752	42179703	42209650	54411	29948	NA	none	NA	none	42207770	42228656	5.017411583	682	6832	54411	29948	0.000527148
461	CELSR1	chr22	protein_coding	-	3544	46533627	46537170	46537171	46620401	46481762	46533626	83231	51865	NA	none	NA	none	46532839	46537509	0.567302848	8761	31991	83231	51865	0.001975169
462	TBC1D22A	chr22	protein_coding	+	2202	47173498	47175699	47111604	47173497	47175700	47345570	61894	169871	NA	none	NA	none	47169490	47192657	2.041531961	1476	10327	61894	169871	0.004995459
